"","ID","Date","Filename","Keyword","Author","Title","Category"
"10009",10009,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10010",10010,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10011",10011,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10012",10012,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10013",10013,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10014",10014,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10015",10015,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10016",10016,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10017",10017,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10018",10018,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10019",10019,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10020",10020,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10021",10021,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10022",10022,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10023",10023,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10024",10024,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10025",10025,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10026",10026,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10027",10027,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10028",10028,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10029",10029,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10030",10030,"1882-12-31","rstl_1882_0024.txt","fact","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10031",10031,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10032",10032,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10033",10033,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10034",10034,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10035",10035,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10036",10036,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10037",10037,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10038",10038,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10039",10039,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10040",10040,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10041",10041,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10042",10042,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10043",10043,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10044",10044,"1882-12-31","rstl_1882_0024.txt","facts","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fact"
"10045",10045,"1882-12-31","rstl_1882_0024.txt","fictitious","Walter Holbrook Gaskell","XXIII. The Croonian lecture.—On the rhythm of the heart of the frog, and on the nature of the action of the vagus nerve","fiction"
"10046",10046,"1882-12-31","rstl_1882_0012.txt","fact","Richard Tetley Glazebrook","XI. On the refraction of plane polarized light at the surface of a uniaxal crystal","fact"
"10047",10047,"1882-12-31","rstl_1882_0012.txt","fact","Richard Tetley Glazebrook","XI. On the refraction of plane polarized light at the surface of a uniaxal crystal","fact"
"10048",10048,"1882-12-31","rstl_1882_0012.txt","facts","Richard Tetley Glazebrook","XI. On the refraction of plane polarized light at the surface of a uniaxal crystal","fact"
"10049",10049,"1882-12-31","rstl_1882_0012.txt","facts","Richard Tetley Glazebrook","XI. On the refraction of plane polarized light at the surface of a uniaxal crystal","fact"
"10050",10050,"1882-12-31","rstl_1882_0010.txt","fact","Joseph John Thomson","IX. On the vibrations of a vortex ring, and the action upon each other of two vortices in a perfect fluid","fact"
"10051",10051,"1882-12-31","rstl_1882_0026.txt","fact","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10052",10052,"1882-12-31","rstl_1882_0026.txt","fact","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10053",10053,"1882-12-31","rstl_1882_0026.txt","fact","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10054",10054,"1882-12-31","rstl_1882_0026.txt","fact","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10055",10055,"1882-12-31","rstl_1882_0026.txt","fact","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10056",10056,"1882-12-31","rstl_1882_0026.txt","fact","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10057",10057,"1882-12-31","rstl_1882_0026.txt","fact","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10058",10058,"1882-12-31","rstl_1882_0026.txt","fact","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10059",10059,"1882-12-31","rstl_1882_0026.txt","fact","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10060",10060,"1882-12-31","rstl_1882_0026.txt","fact","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10061",10061,"1882-12-31","rstl_1882_0026.txt","fact","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10062",10062,"1882-12-31","rstl_1882_0026.txt","facts","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10063",10063,"1882-12-31","rstl_1882_0026.txt","facts","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10064",10064,"1882-12-31","rstl_1882_0026.txt","facts","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10065",10065,"1882-12-31","rstl_1882_0026.txt","facts","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10066",10066,"1882-12-31","rstl_1882_0026.txt","facts","Herbert Watney","XXV. The minute anatomy of the thymus","fact"
"10067",10067,"1882-12-31","rstl_1882_0014.txt","fact","John William Strutt","XIII. Experiments to determine the value of the British association unit of resistance in absolute measure","fact"
"10068",10068,"1882-12-31","rstl_1882_0014.txt","fact","John William Strutt","XIII. Experiments to determine the value of the British association unit of resistance in absolute measure","fact"
"10069",10069,"1882-12-31","rstl_1882_0014.txt","fact","John William Strutt","XIII. Experiments to determine the value of the British association unit of resistance in absolute measure","fact"
"10070",10070,"1882-12-31","rstl_1882_0014.txt","fact","John William Strutt","XIII. Experiments to determine the value of the British association unit of resistance in absolute measure","fact"
"10071",10071,"1882-12-31","rstl_1882_0014.txt","fact","John William Strutt","XIII. Experiments to determine the value of the British association unit of resistance in absolute measure","fact"
"10072",10072,"1882-12-31","rstl_1882_0014.txt","fact","John William Strutt","XIII. Experiments to determine the value of the British association unit of resistance in absolute measure","fact"
"10073",10073,"1882-12-31","rstl_1882_0014.txt","fact","John William Strutt","XIII. Experiments to determine the value of the British association unit of resistance in absolute measure","fact"
"10074",10074,"1882-12-31","rstl_1882_0014.txt","fact","John William Strutt","XIII. Experiments to determine the value of the British association unit of resistance in absolute measure","fact"
"10075",10075,"1882-12-31","rstl_1882_0014.txt","fact","John William Strutt","XIII. Experiments to determine the value of the British association unit of resistance in absolute measure","fact"
"10076",10076,"1882-12-31","rstl_1882_0013.txt","fact","John William Dawson","XII. On the results of recent explorations of erect trees containing animal remains in the coal-formation of Nova Scotia","fact"
"10077",10077,"1882-12-31","rstl_1882_0013.txt","fact","John William Dawson","XII. On the results of recent explorations of erect trees containing animal remains in the coal-formation of Nova Scotia","fact"
"10078",10078,"1882-12-31","rstl_1882_0013.txt","facts","John William Dawson","XII. On the results of recent explorations of erect trees containing animal remains in the coal-formation of Nova Scotia","fact"
"10079",10079,"1882-12-31","rstl_1882_0013.txt","facts","John William Dawson","XII. On the results of recent explorations of erect trees containing animal remains in the coal-formation of Nova Scotia","fact"
"10080",10080,"1882-12-31","rstl_1882_0013.txt","facts","John William Dawson","XII. On the results of recent explorations of erect trees containing animal remains in the coal-formation of Nova Scotia","fact"
"10081",10081,"1882-12-31","rstl_1882_0013.txt","facts","John William Dawson","XII. On the results of recent explorations of erect trees containing animal remains in the coal-formation of Nova Scotia","fact"
"10082",10082,"1882-12-31","rstl_1882_0013.txt","facts","John William Dawson","XII. On the results of recent explorations of erect trees containing animal remains in the coal-formation of Nova Scotia","fact"
"10083",10083,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10084",10084,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10085",10085,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10086",10086,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10087",10087,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10088",10088,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10089",10089,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10090",10090,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10091",10091,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10092",10092,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10093",10093,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10094",10094,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10095",10095,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10096",10096,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10097",10097,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10098",10098,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10099",10099,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10100",10100,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10101",10101,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10102",10102,"1882-12-31","rstl_1882_0015.txt","fact","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10103",10103,"1882-12-31","rstl_1882_0015.txt","facts","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10104",10104,"1882-12-31","rstl_1882_0015.txt","facts","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10105",10105,"1882-12-31","rstl_1882_0015.txt","facts","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10106",10106,"1882-12-31","rstl_1882_0015.txt","facts","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10107",10107,"1882-12-31","rstl_1882_0015.txt","facts","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10108",10108,"1882-12-31","rstl_1882_0015.txt","facts","W. Bevan Lewis","XIV. On the comparative structure of the brain in rodents","fact"
"10109",10109,"1882-12-31","rstl_1882_0018.txt","fact","Andrew Russell Forsyth","XVII. Memoir on the Theta-functions, particularly those of two variables","fact"
"10110",10110,"1882-12-31","rstl_1882_0018.txt","fact","Andrew Russell Forsyth","XVII. Memoir on the Theta-functions, particularly those of two variables","fact"
"10111",10111,"1882-12-31","rstl_1882_0005.txt","fact","George Howard Darwin","IV. On the stresses caused in the interior of the earth by the weight of continents and mountains","fact"
"10112",10112,"1882-12-31","rstl_1882_0005.txt","fact","George Howard Darwin","IV. On the stresses caused in the interior of the earth by the weight of continents and mountains","fact"
"10113",10113,"1882-12-31","rstl_1882_0005.txt","fact","George Howard Darwin","IV. On the stresses caused in the interior of the earth by the weight of continents and mountains","fact"
"10114",10114,"1882-12-31","rstl_1882_0005.txt","fact","George Howard Darwin","IV. On the stresses caused in the interior of the earth by the weight of continents and mountains","fact"
"10115",10115,"1882-12-31","rstl_1882_0009.txt","fact","William Kitchen Parker","VIII. On the development of the skull in lepidosteus osseus","fact"
"10116",10116,"1882-12-31","rstl_1882_0009.txt","fact","William Kitchen Parker","VIII. On the development of the skull in lepidosteus osseus","fact"
"10117",10117,"1882-12-31","rstl_1882_0011.txt","fact","Heinrich Debus","X. The Bakerian Lecture.—Chemical theory of gunpowder","fact"
"10118",10118,"1882-12-31","rstl_1882_0011.txt","fact","Heinrich Debus","X. The Bakerian Lecture.—Chemical theory of gunpowder","fact"
"10119",10119,"1882-12-31","rstl_1882_0011.txt","facts","Heinrich Debus","X. The Bakerian Lecture.—Chemical theory of gunpowder","fact"
"10120",10120,"1882-12-31","rstl_1882_0006.txt","fact","James Young","V. Experimental determination of the velocity of white and of coloured light","fact"
"10121",10121,"1882-12-31","rstl_1882_0006.txt","fact","James Young","V. Experimental determination of the velocity of white and of coloured light","fact"
"10122",10122,"1882-12-31","rstl_1882_0006.txt","fact","James Young","V. Experimental determination of the velocity of white and of coloured light","fact"
"10123",10123,"1882-12-31","rstl_1882_0006.txt","fact","James Young","V. Experimental determination of the velocity of white and of coloured light","fact"
"10124",10124,"1882-12-31","rstl_1882_0006.txt","facts","James Young","V. Experimental determination of the velocity of white and of coloured light","fact"
"10125",10125,"1883-12-31","rstl_1883_0028.txt","fact","Philip Herbert Carpenter","XXVIII. On a new crinoid from the Southern Sea","fact"
"10126",10126,"1883-12-31","rstl_1883_0028.txt","fact","Philip Herbert Carpenter","XXVIII. On a new crinoid from the Southern Sea","fact"
"10127",10127,"1883-12-31","rstl_1883_0028.txt","fact","Philip Herbert Carpenter","XXVIII. On a new crinoid from the Southern Sea","fact"
"10128",10128,"1883-12-31","rstl_1883_0028.txt","fact","Philip Herbert Carpenter","XXVIII. On a new crinoid from the Southern Sea","fact"
"10129",10129,"1883-12-31","rstl_1883_0028.txt","fact","Philip Herbert Carpenter","XXVIII. On a new crinoid from the Southern Sea","fact"
"10130",10130,"1882-12-31","rstl_1882_0004.txt","fact","William Kitchen Parker","III. On the structure and development of the skull in sturgeons (Acipenser ruthenus and A. sturio)","fact"
"10131",10131,"1882-12-31","rstl_1882_0004.txt","fact","William Kitchen Parker","III. On the structure and development of the skull in sturgeons (Acipenser ruthenus and A. sturio)","fact"
"10132",10132,"1882-12-31","rstl_1882_0004.txt","fact","William Kitchen Parker","III. On the structure and development of the skull in sturgeons (Acipenser ruthenus and A. sturio)","fact"
"10133",10133,"1882-12-31","rstl_1882_0004.txt","fact","William Kitchen Parker","III. On the structure and development of the skull in sturgeons (Acipenser ruthenus and A. sturio)","fact"
"10134",10134,"1882-12-31","rstl_1882_0004.txt","fact","William Kitchen Parker","III. On the structure and development of the skull in sturgeons (Acipenser ruthenus and A. sturio)","fact"
"10135",10135,"1882-12-31","rstl_1882_0004.txt","facts","William Kitchen Parker","III. On the structure and development of the skull in sturgeons (Acipenser ruthenus and A. sturio)","fact"
"10136",10136,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10137",10137,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10138",10138,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10139",10139,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10140",10140,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10141",10141,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10142",10142,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10143",10143,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10144",10144,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10145",10145,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10146",10146,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10147",10147,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10148",10148,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10149",10149,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10150",10150,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10151",10151,"1882-12-31","rstl_1882_0007.txt","fact","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10152",10152,"1882-12-31","rstl_1882_0007.txt","facts","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10153",10153,"1882-12-31","rstl_1882_0007.txt","facts","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10154",10154,"1882-12-31","rstl_1882_0007.txt","facts","John Tyndall","VI. Action of free molecules on radiant heat, and its conversion thereby into sound","fact"
"10155",10155,"1883-12-31","rstl_1883_0027.txt","fact","William Crookes","XXVII. The Bakerian Lecture.-On radiant matter spectroscopy The detection and wide distribution of Yttrium","fact"
"10156",10156,"1883-12-31","rstl_1883_0027.txt","fact","William Crookes","XXVII. The Bakerian Lecture.-On radiant matter spectroscopy The detection and wide distribution of Yttrium","fact"
"10157",10157,"1883-12-31","rstl_1883_0027.txt","fact","William Crookes","XXVII. The Bakerian Lecture.-On radiant matter spectroscopy The detection and wide distribution of Yttrium","fact"
"10158",10158,"1883-12-31","rstl_1883_0027.txt","fact","William Crookes","XXVII. The Bakerian Lecture.-On radiant matter spectroscopy The detection and wide distribution of Yttrium","fact"
"10159",10159,"1883-12-31","rstl_1883_0027.txt","facts","William Crookes","XXVII. The Bakerian Lecture.-On radiant matter spectroscopy The detection and wide distribution of Yttrium","fact"
"10160",10160,"1883-12-31","rstl_1883_0027.txt","facts","William Crookes","XXVII. The Bakerian Lecture.-On radiant matter spectroscopy The detection and wide distribution of Yttrium","fact"
"10161",10161,"1883-12-31","rstl_1883_0027.txt","facts","William Crookes","XXVII. The Bakerian Lecture.-On radiant matter spectroscopy The detection and wide distribution of Yttrium","fact"
"10162",10162,"1883-12-31","rstl_1883_0027.txt","facts","William Crookes","XXVII. The Bakerian Lecture.-On radiant matter spectroscopy The detection and wide distribution of Yttrium","fact"
"10163",10163,"1883-12-31","rstl_1883_0027.txt","facts","William Crookes","XXVII. The Bakerian Lecture.-On radiant matter spectroscopy The detection and wide distribution of Yttrium","fact"
"10164",10164,"1883-12-31","rstl_1883_0029.txt","fact","Osborne Reynolds","XXIX. An experimental investigation of the circumstances which determine whether the motion of water shall be direct or sinuous, and of the law of resistance in parallel channels","fact"
"10165",10165,"1883-12-31","rstl_1883_0029.txt","fact","Osborne Reynolds","XXIX. An experimental investigation of the circumstances which determine whether the motion of water shall be direct or sinuous, and of the law of resistance in parallel channels","fact"
"10166",10166,"1883-12-31","rstl_1883_0029.txt","fact","Osborne Reynolds","XXIX. An experimental investigation of the circumstances which determine whether the motion of water shall be direct or sinuous, and of the law of resistance in parallel channels","fact"
"10167",10167,"1883-12-31","rstl_1883_0029.txt","fact","Osborne Reynolds","XXIX. An experimental investigation of the circumstances which determine whether the motion of water shall be direct or sinuous, and of the law of resistance in parallel channels","fact"
"10168",10168,"1883-12-31","rstl_1883_0029.txt","fact","Osborne Reynolds","XXIX. An experimental investigation of the circumstances which determine whether the motion of water shall be direct or sinuous, and of the law of resistance in parallel channels","fact"
"10169",10169,"1883-12-31","rstl_1883_0029.txt","fact","Osborne Reynolds","XXIX. An experimental investigation of the circumstances which determine whether the motion of water shall be direct or sinuous, and of the law of resistance in parallel channels","fact"
"10170",10170,"1883-12-31","rstl_1883_0029.txt","fact","Osborne Reynolds","XXIX. An experimental investigation of the circumstances which determine whether the motion of water shall be direct or sinuous, and of the law of resistance in parallel channels","fact"
"10171",10171,"1883-12-31","rstl_1883_0029.txt","fact","Osborne Reynolds","XXIX. An experimental investigation of the circumstances which determine whether the motion of water shall be direct or sinuous, and of the law of resistance in parallel channels","fact"
"10172",10172,"1883-12-31","rstl_1883_0029.txt","fact","Osborne Reynolds","XXIX. An experimental investigation of the circumstances which determine whether the motion of water shall be direct or sinuous, and of the law of resistance in parallel channels","fact"
"10173",10173,"1883-12-31","rstl_1883_0029.txt","fact","Osborne Reynolds","XXIX. An experimental investigation of the circumstances which determine whether the motion of water shall be direct or sinuous, and of the law of resistance in parallel channels","fact"
"10174",10174,"1883-12-31","rstl_1883_0029.txt","fact","Osborne Reynolds","XXIX. An experimental investigation of the circumstances which determine whether the motion of water shall be direct or sinuous, and of the law of resistance in parallel channels","fact"
"10175",10175,"1883-12-31","rstl_1883_0029.txt","fact","Osborne Reynolds","XXIX. An experimental investigation of the circumstances which determine whether the motion of water shall be direct or sinuous, and of the law of resistance in parallel channels","fact"
"10176",10176,"1883-12-31","rstl_1883_0026.txt","fact","John Bennet Lawes","XXVI. Supplement to former paper, entitled—Experimental inquiry into the composition of some of the animals fed and slaughtered as human food.”—Composition of the ash of the entire animals, and of certain separated parts","fact"
"10177",10177,"1883-12-31","rstl_1883_0026.txt","fact","John Bennet Lawes","XXVI. Supplement to former paper, entitled—Experimental inquiry into the composition of some of the animals fed and slaughtered as human food.”—Composition of the ash of the entire animals, and of certain separated parts","fact"
"10178",10178,"1883-12-31","rstl_1883_0026.txt","fact","John Bennet Lawes","XXVI. Supplement to former paper, entitled—Experimental inquiry into the composition of some of the animals fed and slaughtered as human food.”—Composition of the ash of the entire animals, and of certain separated parts","fact"
"10179",10179,"1883-12-31","rstl_1883_0026.txt","fact","John Bennet Lawes","XXVI. Supplement to former paper, entitled—Experimental inquiry into the composition of some of the animals fed and slaughtered as human food.”—Composition of the ash of the entire animals, and of certain separated parts","fact"
"10180",10180,"1883-12-31","rstl_1883_0026.txt","fact","John Bennet Lawes","XXVI. Supplement to former paper, entitled—Experimental inquiry into the composition of some of the animals fed and slaughtered as human food.”—Composition of the ash of the entire animals, and of certain separated parts","fact"
"10181",10181,"1883-12-31","rstl_1883_0026.txt","facts","John Bennet Lawes","XXVI. Supplement to former paper, entitled—Experimental inquiry into the composition of some of the animals fed and slaughtered as human food.”—Composition of the ash of the entire animals, and of certain separated parts","fact"
"10182",10182,"1883-12-31","rstl_1883_0026.txt","facts","John Bennet Lawes","XXVI. Supplement to former paper, entitled—Experimental inquiry into the composition of some of the animals fed and slaughtered as human food.”—Composition of the ash of the entire animals, and of certain separated parts","fact"
